,id,identifier,csdRefcode,doi
boydwoo_str_m3_o13_o20_pcu_sym_162,6196d261f8a517a48b6cf9b6,qmof-263b2dd,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o11_o25_pcu_sym_197,6196cf94a6be6ad33899cfd1,qmof-d490fff,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o8_o8_pcu_sym_193,6196d017a6be6ad33899da89,qmof-6a4cff2,,https://doi.org/10.24435/materialscloud:2018.0016/v3
QUDJEF_FSR,6196cd44f8a517a48b6c9d1d,qmof-b2cebad,QUDJEF,https://doi.org/10.1021/cg900659r
LELPAV_FSR,6196cb21f8a517a48b6c7c21,qmof-feff9d6,LELPAV,https://doi.org/10.1039/c2ce26659h
core_IMISIH_freeONLY,6196d271f8a517a48b6cfabf,qmof-2993b81,IMISIH,
boydwoo_str_m3_o8_o14_pcu_sym_178,6196d007a6be6ad33899d95f,qmof-f2687c2,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m5_Al_o2_o7_sra_sym_97,6196d054a6be6ad33899df1f,qmof-3d69dee,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_CuN4-SiF6-DPAC_No15,6196d11bf8a517a48b6ce478,qmof-7370962,,https://doi.org/10.1039/C9TA01752F
LIRXUG_FSR,6196cb14a6be6ad338997f51,qmof-60f2715,LIRXUG,https://doi.org/10.1021/cg0702333
pyrene_KEQJEX,6196d19ef8a517a48b6cee22,qmof-ce29e59,,https://doi.org/10.24435/materialscloud:z5-ct
gmof_CuN4-SiF6-DPAC_No7,6196d11ff8a517a48b6ce4de,qmof-12bffdb,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m5_Al_o3_o6_sra_sym_152,6196d02ff8a517a48b6cd2e5,qmof-2d5d814,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o14_o27_pcu_sym_50,6196cfaef8a517a48b6cca07,qmof-d6e7e79,,https://doi.org/10.24435/materialscloud:2018.0016/v3
NARROQ_FSR,6196d215a6be6ad33899f877,qmof-dcb6b1b,NARROQ,https://doi.org/10.1039/C7DT00215G
boydwoo_str_m3_o16_o26_pcu_sym_70,6196cfb6f8a517a48b6cca84,qmof-7d8b8c4,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o7_o7_pcu_sym_194,6196cfffa6be6ad33899d8b2,qmof-83a025d,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m5_Al_o7_o18_sra_sym_16,6196d04bf8a517a48b6cd494,qmof-3fe24b2,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Uio66Zr-irmof12_A-irmof14_A_No19,6196d13aa6be6ad33899ec8d,qmof-02883dc,,https://doi.org/10.1039/C9TA01752F
gmof_Al2O6-BDC_B-irmof20_B_No81,6196d0f4f8a517a48b6ce070,qmof-3433e2e,,https://doi.org/10.1039/C9TA01752F
gmof_Zn2O8N2-irmof6_A-irmof7_A_No402,6196d160f8a517a48b6ce9ee,qmof-24fb653,,https://doi.org/10.1039/C9TA01752F
XAHGAQ_FSR,6196d25aa6be6ad33899fcc8,qmof-f3e4e39,XAHGAQ,https://doi.org/10.1039/c003285a
XADTON01_FSR,6196cf04f8a517a48b6cbe3f,qmof-1b99f64,XADTON01,https://doi.org/10.1016/j.ica.2011.12.011
gmof_Al2O6-BDC_B-irmof10_B_No137,6196d0edf8a517a48b6cdfb1,qmof-eacfd9b,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m4_Al_o6_o25_acs_sym_102,6196d264f8a517a48b6cf9fb,qmof-c85eddf,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m1_o6_o22_pcu_sym_81,6196cf8fa6be6ad33899cf4a,qmof-93c77bb,,https://doi.org/10.24435/materialscloud:2018.0016/v3
OQEZUH_FSR,6196d230a6be6ad33899fa4f,qmof-d58a816,OQEZUH,https://doi.org/10.1016/j.inoche.2016.07.006
KUTPAS_FSR,6196caecf8a517a48b6c7869,qmof-06bdce4,KUTPAS,https://doi.org/10.1002/chem.201502648
boydwoo_str_m3_o8_o12_pcu_sym_225,6196d005a6be6ad33899d933,qmof-b0ffd45,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn2O8N2-DPAC_A-irmof6_A_No347,6196d15af8a517a48b6ce985,qmof-48a8af6,,https://doi.org/10.1039/C9TA01752F
QEXHIN_FSR,6196cd24f8a517a48b6c9ab1,qmof-1db32bd,QEXHIN,https://doi.org/10.1016/j.jssc.2018.04.016
gmof_Zn2O8N2-ADC_A-DPAC_A_No335,6196d15ca6be6ad33899eed2,qmof-3d85027,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o1_o4_pcu_sym_157,6196cfcef8a517a48b6ccc43,qmof-cadcc0c,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Uio66Zr-irmof6_A-irmof7_A_No102,6196d134a6be6ad33899ec2f,qmof-446f371,,https://doi.org/10.1039/C9TA01752F
tobacco_SR_xat_v1-4c_1anC_Ch_v2-6c_Hf_1_Ch_1B_4H_Ch_2x2x1,6196d1b5f8a517a48b6cef2d,qmof-60e0223,,https://doi.org/10.17605/OSF.IO/7DGVY
tobacco_SR_mrc_v1-6c_Zr_1_Ch_v2-4c_1anC_Ch_1B_2F_Ch_2x1x2,6196d197f8a517a48b6cedae,qmof-bdefc5b,,https://doi.org/10.17605/OSF.IO/7DGVY
MOF-5_cooh_2_2349_1,6196cb95a6be6ad338998808,qmof-956de34,,https://doi.org/10.1021/jp401920y
DOQLEC01_FSR,6196c86cf8a517a48b6c4c18,qmof-17124a7,DOQLEC01,https://doi.org/10.1002/jhet.2810
HAYQIK_FSR,6196c9c4a6be6ad33899689a,qmof-ef56436,HAYQIK,https://doi.org/10.1002/zaac.201700003
GUPCUQ02_FSR,6196c995a6be6ad33899656c,qmof-20a983a,GUPCUQ02,https://doi.org/10.1039/c1ce05055a
JUJMIM_FSR,6196ca7fa6be6ad338997534,qmof-62cf3da,JUJMIM,https://doi.org/10.1039/C5CE01074H
gmof_Al2O6-ADC_B-BDC_B_No398,6196d0eaa6be6ad33899e7ca,qmof-7bed89e,,https://doi.org/10.1039/C9TA01752F
VUKRUQ_FSR,6196ceada6be6ad33899c128,qmof-30f3806,VUKRUQ,https://doi.org/10.1039/C5CP02180D
boydwoo_str_m1_o12_o18_pcu_sym_103,6196cf94a6be6ad33899cfcd,qmof-930e104,,https://doi.org/10.24435/materialscloud:2018.0016/v3
core_QOWQUO_manual,6196d0c4a6be6ad33899e4de,qmof-c1612c6,QOWQUO,
boydwoo_str_m7_Zn_o11_o12_bcu_sym_75,6196d03fa6be6ad33899ddb7,qmof-d6fed85,,https://doi.org/10.24435/materialscloud:2018.0016/v3
EYOQEP_FSR,6196c8d2f8a517a48b6c5336,qmof-ca6d033,EYOQEP,https://doi.org/10.1039/c0ce00789g
core_VUKHOZ_freeONLY,6196d0def8a517a48b6cde5f,qmof-cc7bad5,VUKHOZ,
IYAZAL_FSR,6196ca42a6be6ad338997123,qmof-9d70000,IYAZAL,https://doi.org/10.1080/15533174.2016.1158187
gmof_Al2O6-irmof10_B-irmof7_B_No391,6196d0f6f8a517a48b6ce092,qmof-033f4ac,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o17_o26_pcu_sym_190,6196cfa1a6be6ad33899d108,qmof-f7052f3,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn2O8N2-ADC_A-irmof14_A_No309,6196d160a6be6ad33899ef0e,qmof-7a40f71,,https://doi.org/10.1039/C9TA01752F
gmof_AlO6-irmof10_A_No10,6196d12cf8a517a48b6ce627,qmof-c2c0d1c,,https://doi.org/10.1039/C9TA01752F
core_BEPROF_freeONLY,6196d25ca6be6ad33899fce2,qmof-85110e8,BEPROF,
boydwoo_str_m5_Al_o23_o27_sra_sym_129,6196d040a6be6ad33899ddd9,qmof-fa61018,,https://doi.org/10.24435/materialscloud:2018.0016/v3
YOYBIZ_FSR,6196cf6ba6be6ad33899cc86,qmof-13e3f36,YOYBIZ,https://doi.org/10.1021/cg500942g
boydwoo_str_m3_o3_o26_pcu_sym_272,6196cfd2a6be6ad33899d580,qmof-08a8daa,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Al2O6-DPAC_B-irmof7_B_No318,6196d0eea6be6ad33899e815,qmof-c24c5a7,,https://doi.org/10.1039/C9TA01752F
REDMUL_FSR,6196cd6ea6be6ad33899ab7f,qmof-534e40b,REDMUL,https://doi.org/10.1021/acs.inorgchem.7b01574
IXONUG_FSR,6196ca36a6be6ad338997057,qmof-6694295,IXONUG,
PARNON_FSR,6196ccb4f8a517a48b6c92f8,qmof-4a1e114,PARNON,https://doi.org/10.1007/s11426-011-4347-2
UFOBAV_FSR,6196ce2ca6be6ad33899b935,qmof-ae9aa06,UFOBAV,https://doi.org/10.1021/jacs.8b03696
boydwoo_str_m5_Al_o13_o19_sra_sym_136,6196d023a6be6ad33899db68,qmof-35e0b44,,https://doi.org/10.24435/materialscloud:2018.0016/v3
OCESUL_FSR,6196cc4ba6be6ad3389996cd,qmof-779c5e3,OCESUL,https://doi.org/10.1016/j.inoche.2005.12.013
FEPFIS_FSR,6196c8f4a6be6ad338995cff,qmof-9feb37c,FEPFIS,https://doi.org/10.1039/C7CE01453H
boydwoo_str_m3_o13_o23_pcu_sym_126,6196cf9af8a517a48b6cc8f4,qmof-87b704c,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m5_Al_o3_o6_sra_sym_22,6196d030f8a517a48b6cd2ef,qmof-b8aebf0,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Al2O6-DPAC_B-irmof7_B_No697,6196d0f2a6be6ad33899e871,qmof-c286619,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m5_Al_o11_o17_sra_sym_208,6196d015a6be6ad33899da6c,qmof-96f2489,,https://doi.org/10.24435/materialscloud:2018.0016/v3
KINKAV_FSR,6196cacdf8a517a48b6c7662,qmof-4021069,KINKAV,https://doi.org/10.1021/cg400756z
gmof_Uio66Zr-irmof10_A-irmof14_A_No436,6196d134a6be6ad33899ec35,qmof-3c1695e,,https://doi.org/10.1039/C9TA01752F
gmof_Zn4O13-BDC_A-irmof20_A_No439,6196d184a6be6ad33899f112,qmof-4e3b58f,,https://doi.org/10.1039/C9TA01752F
gmof_Zn4O13-BDC_A-DPAC_A_No412,6196d178f8a517a48b6cebb5,qmof-e683f71,,https://doi.org/10.1039/C9TA01752F
UYEWIG02_FSR,6196ce69a6be6ad33899bcef,qmof-db46c4e,UYEWIG02,https://doi.org/10.1039/C6DT02168A
HAFHAA_FSR,6196c98bf8a517a48b6c602c,qmof-9c38e24,HAFHAA,https://doi.org/10.1039/C6DT04059D
gmof_Al2O6-fum_B-irmof7_B_No214,6196d0ebf8a517a48b6cdf71,qmof-e8ce4cf,,https://doi.org/10.1039/C9TA01752F
CECSAF_FSR,6196c7a9f8a517a48b6c3f97,qmof-a72cd02,CECSAF,https://doi.org/10.1039/b509294a
gmof_AlO6-DPAC_A_No25,6196d11cf8a517a48b6ce48c,qmof-5572326,,https://doi.org/10.1039/C9TA01752F
gmof_Zn4O13-irmof12_A-irmof16_A_No17,6196d188a6be6ad33899f148,qmof-b93f934,,https://doi.org/10.1039/C9TA01752F
GIZVIV_FSR,6196c993a6be6ad33899653e,qmof-3f84407,GIZVIV,https://doi.org/10.1039/b714081a
NEBLOY_FSR,6196cbf3f8a517a48b6c8952,qmof-8fcbf8c,NEBLOY,https://doi.org/10.1016/j.jinorgbio.2017.07.024
boydwoo_str_m1_o15_o19_pcu_sym_50,6196cf77f8a517a48b6cc6f7,qmof-91a9c47,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m5_Al_o18_o20_sra_sym_8,6196d03aa6be6ad33899dd5d,qmof-1a74b10,,https://doi.org/10.24435/materialscloud:2018.0016/v3
NAFSOF_FSR,6196cbbda6be6ad338998b02,qmof-ab3cb93,NAFSOF,https://doi.org/10.1039/C5CC10598F
gmof_Al2O6-AZO_B-fum_B_No75,6196d0d3f8a517a48b6cdda3,qmof-167d2f5,,https://doi.org/10.1039/C9TA01752F
gmof_Zn2O8N2-BDC_A-irmof8_A_No135,6196d150f8a517a48b6ce8d1,qmof-2dab706,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o3_o14_pcu_sym_103,6196cfddf8a517a48b6ccd88,qmof-0637865,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o19_o22_pcu_sym_132,6196cfb6a6be6ad33899d339,qmof-ba61a7e,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o1_o10_pcu_sym_121,6196cfbca6be6ad33899d3bb,qmof-00d09fe,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m5_Al_o6_o17_sra_sym_71,6196d03cf8a517a48b6cd38f,qmof-6fa1fe9,,https://doi.org/10.24435/materialscloud:2018.0016/v3
core_XEXLOD_freeONLY,6196d0d1a6be6ad33899e5c2,qmof-dbdc93d,XEXLOD,
BEGHAZ_FSR,6196c777a6be6ad3389944a2,qmof-ba5b808,BEGHAZ,https://doi.org/10.1016/j.poly.2017.10.019
boydwoo_str_m3_o2_o26_pcu_sym_171,6196cfc4f8a517a48b6ccb76,qmof-d4c0a72,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_AlO6-mof177_No4,6196d0fdf8a517a48b6ce139,qmof-f8266a0,,https://doi.org/10.1039/C9TA01752F
CAYBAH01_FSR,6196c797f8a517a48b6c3ebb,qmof-493416b,CAYBAH01,https://doi.org/10.1039/c2dt12311h
gmof_Al2O6-irmof20_B-irmof7_B_No27,6196d10af8a517a48b6ce2a1,qmof-b637e32,,https://doi.org/10.1039/C9TA01752F
MICPAQ_FSR,6196cb8df8a517a48b6c83a4,qmof-2ecd9eb,MICPAQ,https://doi.org/10.1002/chem.200501067
gmof_Al2O6-BDC_B-irmof7_B_No433,6196d0d4a6be6ad33899e601,qmof-1954102,,https://doi.org/10.1039/C9TA01752F
MOF-5_cooh_2_530_2,6196cba2a6be6ad3389988f3,qmof-f287d1e,,https://doi.org/10.1021/jp401920y
gmof_Al2O6-irmof20_B-irmof7_B_No513,6196d111f8a517a48b6ce35e,qmof-1f660e3,,https://doi.org/10.1039/C9TA01752F
gmof_Uio66Zr-BDC_A-irmof7_A_No330,6196d11ba6be6ad33899eb02,qmof-d4d4dbf,,https://doi.org/10.1039/C9TA01752F
HALMOZ_FSR,6196c99df8a517a48b6c6168,qmof-340d0d4,HALMOZ,https://doi.org/10.14102/j.cnki.0254-5861.2011-1191
gmof_Al2O6-ADC_B-irmof7_B_No136,6196d0f6a6be6ad33899e8ce,qmof-41c8b63,,https://doi.org/10.1039/C9TA01752F
gmof_Zn2O8N2-AZO_A-irmof14_A_No372,6196d13df8a517a48b6ce78c,qmof-6d62075,,https://doi.org/10.1039/C9TA01752F
core_IJENER_freeONLY,6196d2b8a6be6ad33899ff61,qmof-bb53896,IJENER,
gmof_Al2O6-irmof10_B-irmof7_B_No656,6196d0f8f8a517a48b6ce0c4,qmof-5bd2003,,https://doi.org/10.1039/C9TA01752F
gmof_Zn2O8N2-DPAC_A-irmof8_A_No709,6196d163f8a517a48b6cea26,qmof-a4fb40a,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o27_o29_pcu_sym_113,6196cfd9a6be6ad33899d602,qmof-a692989,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o7_o20_pcu_sym_76,6196cff1a6be6ad33899d7b7,qmof-fe6118d,,https://doi.org/10.24435/materialscloud:2018.0016/v3
QECPOG_FSR,6196cd1df8a517a48b6c9a2c,qmof-9bc384e,QECPOG,
gmof_Uio66Zr-BDC_A-irmof6_A_No54,6196d13df8a517a48b6ce77d,qmof-3f9e962,,https://doi.org/10.1039/C9TA01752F
LIZSOE_FSR,6196cb38a6be6ad3389981a4,qmof-dd7b7aa,LIZSOE,https://doi.org/10.1039/C3CE41557K
boydwoo_str_m1_o10_o26_pcu_sym_17,6196cf81a6be6ad33899ce11,qmof-7d9f443,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o11_o26_pcu_sym_65,6196cf96a6be6ad33899d00a,qmof-85c3410,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o8_o8_pcu_sym_5,6196d018a6be6ad33899da98,qmof-eade42c,,https://doi.org/10.24435/materialscloud:2018.0016/v3
OTARUX01_FSR,6196cc8aa6be6ad338999bb9,qmof-f662240,OTARUX01,https://doi.org/10.1021/cg101295p
gmof_AlO6-irmof10_A_No4,6196d0faa6be6ad33899e918,qmof-97acff8,,https://doi.org/10.1039/C9TA01752F
LIQHAX_FSR,6196d225f8a517a48b6cf560,qmof-0a3b765,LIQHAX,https://doi.org/10.1021/acs.inorgchem.8b01903
boydwoo_str_m3_o3_o16_pcu_sym_14,6196cfe2f8a517a48b6ccde1,qmof-60a108c,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o18_o26_pcu_sym_187,6196cfafa6be6ad33899d27e,qmof-ce64565,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m5_Al_o17_o20_sra_sym_52,6196d035a6be6ad33899dce2,qmof-93caad9,,https://doi.org/10.24435/materialscloud:2018.0016/v3
AWEXUX_FSR,6196c736a6be6ad33899400a,qmof-faf2699,AWEXUX,https://doi.org/10.1021/acs.cgd.6b01054
gmof_Zn4O13-BDC_A-irmof20_A_No437,6196d184a6be6ad33899f108,qmof-9adf032,,https://doi.org/10.1039/C9TA01752F
RABVOF04_FSR,6196cd51a6be6ad33899a982,qmof-3a1574d,RABVOF04,https://doi.org/10.1021/jacs.8b05106
gmof_Zn2O8N2-AZO_A-irmof7_A_No182,6196d142f8a517a48b6ce7db,qmof-c0463aa,,https://doi.org/10.1039/C9TA01752F
TUMDEM_FSR,6196ce48a6be6ad33899bb2b,qmof-d3bbe4b,TUMDEM,https://doi.org/10.1016/j.micromeso.2015.04.036
LAPROM_FSR,6196cb02f8a517a48b6c79d6,qmof-bc6b36f,LAPROM,https://doi.org/10.1016/j.molstruc.2017.03.094
gmof_AlO6-mof177_No24,6196d115a6be6ad33899ead0,qmof-b4f34b6,,https://doi.org/10.1039/C9TA01752F
tobacco_SR_xat_v1-4c_1anC_Ch_v2-6c_Zr_1_Ch_1B_4H_Ch_2x2x1,6196d1b6f8a517a48b6cef32,qmof-bc0f149,,https://doi.org/10.17605/OSF.IO/7DGVY
HEBGUS_FSR,6196c9d0a6be6ad33899696d,qmof-22767fa,HEBGUS,https://doi.org/10.1021/cg300800h
boydwoo_str_m5_Al_o11_o20_sra_sym_26,6196d01aa6be6ad33899dac4,qmof-7af11ed,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o7_o15_pcu_sym_30,6196d263f8a517a48b6cf9dd,qmof-c3773fe,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Al2O6-irmof10_B-irmof7_B_No241,6196d0f5f8a517a48b6ce087,qmof-79237e4,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m1_o1_o11_pcu_sym_211,6196cf82f8a517a48b6cc7cd,qmof-eddd19a,,https://doi.org/10.24435/materialscloud:2018.0016/v3
VUKHEP01_FSR,6196cea9a6be6ad33899c0e6,qmof-5486f8c,VUKHEP01,https://doi.org/10.1039/b921532h
IPUCUR_FSR,6196ca3aa6be6ad33899709d,qmof-4a944d6,IPUCUR,https://doi.org/10.1023/A:1014480222580
IXIHOM01_FSR,6196ca65f8a517a48b6c6f6c,qmof-b983218,IXIHOM01,https://doi.org/10.1039/b516367f
EQOBUH_FSR,6196d1f6f8a517a48b6cf267,qmof-e72c3e9,EQOBUH,https://doi.org/10.1002/chem.200304957
boydwoo_str_m5_Al_o6_o6_sra_sym_45,6196d047f8a517a48b6cd44f,qmof-56dbe2b,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Uio66Zr-irmof20_A-irmof8_A_No275,6196d14ba6be6ad33899edbc,qmof-77088c4,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m1_o1_o3_pcu_sym_92,6196cf85f8a517a48b6cc7f0,qmof-45780fc,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn4O13-BDC_A-irmof20_A_No574,6196d168a6be6ad33899ef86,qmof-8648a69,,https://doi.org/10.1039/C9TA01752F
gmof_Zn2O8N2-AZO_A-irmof7_A_No517,6196d145f8a517a48b6ce817,qmof-cc941c8,,https://doi.org/10.1039/C9TA01752F
BERROH_FSR,6196c784f8a517a48b6c3d87,qmof-1af2219,BERROH,https://doi.org/10.1039/C3CE27100E
gmof_Zn4O13-DPAC_A-TED_A_No12,6196d177a6be6ad33899f04e,qmof-06527ff,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m5_Al_o7_o23_sra_sym_193,6196d050f8a517a48b6cd4e4,qmof-d751b44,,https://doi.org/10.24435/materialscloud:2018.0016/v3
tobacco_SR_tty_v1-8c_Zr_1_Ch_v2-3c_B_Ch_1B_4H_Ch_1DoU_Ch_2x2x2,6196d1b3f8a517a48b6cef14,qmof-3bb58fe,,https://doi.org/10.17605/OSF.IO/7DGVY
gmof_Al2O6-irmof10_B-irmof6_B_No63,6196d0f2f8a517a48b6ce042,qmof-f48c59c,,https://doi.org/10.1039/C9TA01752F
GEDKUX_FSR,6196c947a6be6ad338996100,qmof-88aef81,GEDKUX,https://doi.org/10.1021/ic300235s
YEVXUV_FSR,6196cf60f8a517a48b6cc5b0,qmof-26ddf3f,YEVXUV,https://doi.org/10.1016/j.molstruc.2018.01.036
gmof_Al2O6-BDC_B-DPAC_B_No283,6196d0eaf8a517a48b6cdf58,qmof-bafdee9,,https://doi.org/10.1039/C9TA01752F
IMIDZB13_FSR,6196ca37f8a517a48b6c6c13,qmof-9375de3,IMIDZB13,https://doi.org/10.1021/jacs.6b11197
PUPMUJ_FSR,6196cceba6be6ad33899a259,qmof-6111c69,PUPMUJ,https://doi.org/10.1021/cg9011857
boydwoo_str_m1_o26_o26_pcu_sym_195,6196cf8ff8a517a48b6cc877,qmof-bde286b,,https://doi.org/10.24435/materialscloud:2018.0016/v3
LUPCIK_FSR,6196cb61f8a517a48b6c808f,qmof-8615dad,LUPCIK,https://doi.org/10.1039/C5DT00420A
core_KOJZEP_manual,6196d0b4a6be6ad33899e3f3,qmof-571d405,KOJZEP,
FUNBAS_FSR,6196d21ff8a517a48b6cf4f8,qmof-1034731,FUNBAS,https://doi.org/10.1021/ja909519e
boydwoo_str_m3_o17_o28_pcu_sym_149,6196cfa3a6be6ad33899d136,qmof-6a5b52b,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m7_Zn_o23_o25_bcu_sym_117,6196d045f8a517a48b6cd42a,qmof-fb8788b,,https://doi.org/10.24435/materialscloud:2018.0016/v3
YIMCEF_FSR,6196cf43a6be6ad33899c9a6,qmof-f1d156e,YIMCEF,https://doi.org/10.1039/C8SC03622E
QONLAI_FSR,6196cd29a6be6ad33899a6a9,qmof-2d973a8,QONLAI,https://doi.org/10.1021/ic5008457
gmof_Zn2O8N2-AZO_A-NiC4_No9,6196d13af8a517a48b6ce74f,qmof-9ecbb7a,,https://doi.org/10.1039/C9TA01752F
BOVGEA_FSR,6196c785a6be6ad338994590,qmof-91d3cdc,BOVGEA,https://doi.org/10.1039/C4DT03733B
boydwoo_str_m1_o26_o26_pcu_sym_192,6196cf8ff8a517a48b6cc872,qmof-2d0ea93,,https://doi.org/10.24435/materialscloud:2018.0016/v3
MOF-5_cooh_2_2493_1,6196cb96a6be6ad338998821,qmof-a6968c4,,https://doi.org/10.1021/jp401920y
TEWGEJ01_FSR,6196ce09f8a517a48b6caad8,qmof-09ce13e,TEWGEJ01,https://doi.org/10.1021/cg3017563
gmof_Uio66Zr-BDC_A-irmof7_A_No64,6196d11fa6be6ad33899eb39,qmof-9352463,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m5_Al_o8_o8_sra_sym_71,6196d035a6be6ad33899dcec,qmof-7e0c32f,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o2_o3_pcu_sym_113,6196cfccf8a517a48b6ccc0c,qmof-c6cc493,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o3_o18_pcu_sym_246,6196cfe7f8a517a48b6cce31,qmof-63ecc9e,,https://doi.org/10.24435/materialscloud:2018.0016/v3
NAGROF_FSR,6196cbc5a6be6ad338998bae,qmof-ebfa7c9,NAGROF,https://doi.org/10.1039/C5CE02487K
tobacco_srsb_sym_3_mc_0_sym_3_on_0_L_6,6196d1a1a6be6ad33899f2a0,qmof-011c163,,https://doi.org/10.1021/acs.cgd.7b00848
DUPWOB01_FSR,6196c872a6be6ad3389955fc,qmof-77cfb89,DUPWOB01,
gmof_Zn2O8-AZO_A-DPAC_A_No315,6196d14ea6be6ad33899ede7,qmof-5944455,,https://doi.org/10.1039/C9TA01752F
gmof_Uio66Zr-irmof20_A-irmof8_A_No176,6196d148a6be6ad33899ed7f,qmof-e2e3deb,,https://doi.org/10.1039/C9TA01752F
gmof_Al2O6-DPAC_B-irmof7_B_No936,6196d0f3a6be6ad33899e890,qmof-02d0b18,,https://doi.org/10.1039/C9TA01752F
boydwoo_str_m3_o2_o13_pcu_sym_151,6196cfe2a6be6ad33899d6a6,qmof-c45dcc3,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o16_o22_pcu_sym_275,6196cfb3f8a517a48b6cca4d,qmof-5d740ae,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o11_o28_pcu_sym_152,6196cf99a6be6ad33899d053,qmof-0f8a04b,,https://doi.org/10.24435/materialscloud:2018.0016/v3
gmof_Zn2O8N2-irmof14_A-irmof8_A_No360,6196d159f8a517a48b6ce962,qmof-f1859dd,,https://doi.org/10.1039/C9TA01752F
HIFWAV_FSR,6196c9e2f8a517a48b6c6646,qmof-dbe97aa,HIFWAV,https://doi.org/10.1002/chem.200700181
gmof_Zn4O13-irmof8_A-TED_A_No2,6196d292f8a517a48b6cfcac,qmof-7d3f49d,,https://doi.org/10.1039/C9TA01752F
core_GITWIQ_freeONLY,6196d08aa6be6ad33899e1ac,qmof-380313c,GITWIQ,
NIBRUN_FSR,6196cc17a6be6ad338999279,qmof-6b43508,NIBRUN,https://doi.org/10.1039/C2CE25428J
boydwoo_str_m3_o12_o15_pcu_sym_107,6196cfa3a6be6ad33899d129,qmof-33426df,,https://doi.org/10.24435/materialscloud:2018.0016/v3
HIXYIY_FSR,6196c9e0f8a517a48b6c662b,qmof-0d66641,HIXYIY,https://doi.org/10.1016/j.jssc.2014.02.035
IQOWUH02_FSR,6196ca49a6be6ad338997190,qmof-bf184e0,IQOWUH02,https://doi.org/10.1039/c1ce05230f
boydwoo_str_m3_o3_o14_pcu_sym_133,6196cfdef8a517a48b6ccd91,qmof-b1d8a63,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o13_o14_pcu_sym_166,6196cfb3a6be6ad33899d2e9,qmof-9b1d1ca,,https://doi.org/10.24435/materialscloud:2018.0016/v3
boydwoo_str_m3_o18_o29_pcu_sym_110,6196cfb4a6be6ad33899d300,qmof-d68f170,,https://doi.org/10.24435/materialscloud:2018.0016/v3
KOBHER_FSR,6196caf8a6be6ad338997d78,qmof-98a73a2,KOBHER,https://doi.org/10.1021/acs.cgd.8b01640
